,duration,protocol_type,service,flag,src_bytes,dst_bytes,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,num_root,num_file_creations,num_shells,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,AttackType
12691,0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,227,227,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,Attack
12692,0,udp,domain_u,SF,46,75,0,0,0,0,0,0,0,0,0,0,0,198,196,0,0,0,0,0.99,0.02,0,255,254,1,0.01,0,0,0,0,0,0,Normal
12693,0,tcp,http,SF,159,7860,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,229,1,0,0.25,0.04,0,0,0,0,Normal
12694,0,udp,private,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,1,0,0,255,255,1,0,0.45,0,0,0,0,0,Normal
12695,0,udp,domain_u,SF,44,74,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,1,0,0,255,251,0.98,0.01,0.01,0,0,0,0,0,Normal
12696,902,tcp,http,RSTR,57964,0,0,0,0,1,0,0,0,0,0,0,0,38,38,0.03,0.03,0.95,0.95,1,0,0,255,255,1,0,0,0,0,0,0.14,0.14,Attack
12697,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,233,12,0,0,1,1,0.05,0.07,0,255,12,0.05,0.08,0,0,0,0,1,1,Attack
12698,0,tcp,http,SF,212,765,0,0,0,1,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,Normal
12699,0,tcp,ftp_data,SF,16,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,3,0.01,0.84,0.01,0,0,0,0.01,0,Normal
12700,0,tcp,http,SF,54540,8314,0,2,0,1,1,0,0,0,0,0,0,6,6,0,0,0.33,0.33,1,0,0,255,255,1,0,0,0,0.01,0.01,0.06,0.06,Attack
12701,0,tcp,http,SF,309,762,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0.33,50,255,1,0,0.02,0.01,0,0,0,0,Normal
12702,0,tcp,telnet,SF,126,174,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,66,0.26,0.02,0,0,0,0,0.01,0.05,Attack
12703,0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0.17,1,0.5,1,0,0.67,96,89,0.33,0.05,0.01,0.02,0,0.11,0.89,0.58,Attack
12704,284,tcp,ftp,SF,158,595,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,52,0.2,0.03,0,0,0.15,0,0.02,0,Attack
12705,0,tcp,http,SF,297,625,0,0,0,1,0,0,0,0,0,0,0,5,13,0,0,0,0,1,0,0.31,10,252,1,0,0.1,0.06,0,0,0,0,Normal
12706,283,tcp,ftp,SF,156,593,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,17,0.07,0.94,0,0,0,0,0.93,0,Attack
12707,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,76,1,0.01,0.79,0.78,0,0,0,0.79,1,Attack
12708,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,383,383,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,Attack
12709,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,180,178,0.99,0.01,0.01,0,0,0,0,0,Normal
12710,282,tcp,ftp,SF,162,597,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,115,0.45,0.03,0,0,0,0,0,0,Attack
12711,0,udp,private,SF,105,105,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,251,0.98,0.01,0,0,0,0,0,0,Normal
12712,0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1,1,0.5,1,1,134,64,0.25,0.02,0.01,0.03,0,0,0.84,1,Attack
12713,0,tcp,http,SF,261,11292,0,0,0,1,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,32,255,1,0,0.03,0.05,0,0,0,0,Normal
12714,0,tcp,mtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,16,1,1,0,0,0.09,0.08,0,255,16,0.06,0.09,0,0,1,1,0,0,Attack
12715,0,tcp,smtp,SF,0,83,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,27,16,0.59,0.11,0.04,0,0,0,0,0,Normal
12716,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,57,57,1,0,0.02,0,0,0,0,0,Attack
12717,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,1,1,0,0,1,0,0,255,255,1,0,0,0,0.5,0.5,0.48,0.48,Attack
12718,0,tcp,http,SF,200,3564,0,0,0,1,0,0,0,0,0,0,0,34,34,0,0,0,0,1,0,0,34,95,1,0,0.03,0.05,0,0,0,0,Normal
12719,7342,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,221,0.87,0.14,0,0,0.5,0.57,0.14,0.01,Attack
12720,0,tcp,uucp_path,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,258,4,0,0,1,1,0.02,0.07,0,255,4,0.02,0.07,0,0,0,0,0.99,1,Attack
12721,4,tcp,pop_3,SF,32,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,162,144,0.88,0.02,0.01,0.01,0,0,0.06,0,Attack
12722,0,tcp,other,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.54,0.53,0,0,0,0.53,1,Normal
12723,0,tcp,http,SF,309,2394,0,0,0,1,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,181,255,1,0,0.01,0.02,0,0,0,0,Normal
12724,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,3,1,1,0,0,0.02,0.06,0,88,3,0.03,0.08,0.01,0,1,1,0,0,Attack
12725,0,tcp,http,SF,297,1075,0,0,0,1,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,255,224,0.88,0.02,0,0,0,0,0.07,0,Normal
12726,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,1,1,0,0,1,0,0,255,255,1,0,0,0,0.59,0.59,0.38,0.38,Attack
12727,0,tcp,smtp,SF,1078,311,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18,83,0.72,0.17,0.06,0.04,0,0,0,0,Normal
12728,0,tcp,http,SF,261,9181,0,0,0,1,0,0,0,0,0,0,0,17,37,0,0,0,0,1,0,0.16,255,255,1,0,0,0,0,0,0,0,Normal
12729,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,236,16,0,0,1,1,0.07,0.06,0,255,16,0.06,0.07,0,0,0,0,1,1,Attack
12730,0,tcp,sunrpc,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,231,3,0,0,1,1,0.01,0.06,0,255,3,0.01,0.07,0,0,0,0,1,1,Attack
12731,3,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2,0,0,1,1,0.01,0.54,0,181,2,0.01,0.51,0.96,0,0,0,0.96,1,Normal
12732,0,tcp,http,SF,309,1395,0,0,0,1,0,0,0,0,0,0,0,29,29,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,Normal
12733,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,15,1,1,0,0,0.12,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,Attack
12734,0,tcp,ftp_data,SF,10946,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,3,1,0.33,0.67,0.33,0,0,0,0,0,Attack
12735,0,tcp,netbios_ns,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,233,16,0,0,1,1,0.07,0.07,0,255,16,0.06,0.08,0,0,0,0,1,1,Attack
12736,280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,24,1,0,1,0.17,0,0,0,0,Attack
12737,0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,134,0.53,0.03,0,0,0.23,0.43,0.11,0.1,Attack
12738,0,tcp,http,SF,279,635,0,0,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,19,66,1,0,0.05,0.05,0,0,0,0,Normal
12739,0,icmp,ecr_i,SF,508,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,172,0.67,0.02,0.67,0,0,0,0.29,0,Attack
12740,0,tcp,nntp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,7,1,1,0,0,0.03,0.08,0,255,7,0.03,0.08,0,0,1,1,0,0,Attack
12741,0,udp,domain_u,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,142,221,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,Normal
12742,6,tcp,pop_3,SF,26,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14,15,1,0,0.07,0.13,0,0,0,0,Attack
12743,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,209,209,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,Attack
12744,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,1,1,0,0,1,0,0,255,255,1,0,0,0,0.45,0.45,0.54,0.54,Attack
12745,4,tcp,pop_3,SF,26,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,177,159,0.89,0.02,0.01,0.01,0,0,0.06,0,Attack
12746,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,16,1,0.06,1,1,0,1,1,0,0,Attack
12747,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,106,11,0,0,1,1,0.1,0.07,0,255,11,0.04,0.06,0,0,0,0,1,1,Attack
12748,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,487,1,0.03,0,0.97,1,0,1,0,255,1,0,1,0,0,0.02,0,0.98,1,Attack
12749,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,18,1,1,0,0,0.14,0.08,0,255,18,0.07,0.08,0,0,1,1,0,0,Attack
12750,0,tcp,http,SF,192,753,0,0,0,1,0,0,0,0,0,0,0,4,17,0,0,0,0,1,0,0.12,68,255,1,0,0.01,0.01,0,0,0,0,Normal
12751,0,tcp,smtp,SF,1129,336,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,182,122,0.67,0.02,0.01,0,0,0,0,0,Normal
12752,0,tcp,pop_3,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2,0,0,1,1,0.01,0.08,0,255,2,0.01,0.09,0,0,0,0,1,1,Attack
12753,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,105,17,0,0,1,1,0.16,0.06,0,104,17,0.16,0.06,0.01,0,0,0,1,1,Attack
12754,281,tcp,ftp,SF,156,591,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,4,3,0.75,0.5,0.25,0,0,0,0,0,Attack
12755,0,tcp,ftp,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,211,1,0,0,1,1,0,0.08,0,255,1,0,0.08,0,0,0,0,1,1,Attack
12756,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,6,1,1,0,0,0.03,0.08,0,255,6,0.02,0.08,0,0,1,1,0,0,Attack
12757,0,tcp,ftp_data,SF,13239,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,100,29,0.21,0.04,0.21,0.07,0,0,0,0,Normal
12758,0,tcp,pop_3,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,1,12,5,0.33,0.25,0.08,0.4,1,1,0,0,Attack
12759,0,tcp,http,SF,223,6060,0,0,0,1,0,0,0,0,0,0,0,8,33,0,0,0,0,1,0,0.09,12,255,1,0,0.08,0.02,0,0,0,0,Normal
12760,0,tcp,http,SF,316,976,0,0,0,1,0,0,0,0,0,0,0,10,13,0,0,0,0,1,0,0.23,20,227,1,0,0.05,0.09,0,0,0,0,Normal
12761,0,tcp,http,SF,234,2698,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,255,238,0.93,0.02,0,0,0,0,0,0,Normal
12762,0,tcp,http,SF,310,267,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,78,255,1,0,0.01,0.01,0,0,0,0,Normal
12763,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,1,1,0,0,1,0,0,125,61,0.49,0.14,0.01,0,0.42,0.85,0.04,0,Attack
12764,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,Attack
12765,0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,84,0.33,0.6,0,0,0.23,0.7,0.58,0,Attack
12766,0,tcp,daytime,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,144,14,0,0,1,1,0.1,0.06,0,255,14,0.05,0.05,0,0,0,0,0.97,1,Attack
12767,7328,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,236,0.93,0.02,0,0,0.33,0.36,0.09,0.04,Attack
12768,0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,20,1,1,0,0,0.07,0.05,0,255,20,0.08,0.06,0,0,1,1,0,0,Attack
12769,0,tcp,domain,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,129,9,0,0,1,1,0.07,0.06,0,255,9,0.04,0.06,0,0,0,0,1,1,Attack
12770,0,tcp,http,SF,296,8918,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,13,255,1,0,0.08,0.03,0,0,0,0,Normal
12771,0,tcp,http,SF,154,11658,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,Normal
12772,0,tcp,http,SF,290,1370,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,19,255,1,0,0.05,0.04,0,0,0,0,Normal
12773,280,tcp,ftp_data,SF,283618,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,Attack
12774,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,253,0.99,0.01,0,0,0,0,0,0,Attack
12775,0,tcp,http,SF,289,354,0,0,0,1,0,0,0,0,0,0,0,21,26,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,Normal
12776,0,udp,private,SF,52,50,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,Normal
12777,0,udp,private,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,253,0.99,0.01,0.01,0,0,0,0,0,Attack
12778,0,udp,domain_u,SF,43,63,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,Normal
12779,0,tcp,http,SF,200,296,0,0,0,1,0,0,0,0,0,0,0,10,16,0,0,0,0,1,0,0.19,111,255,1,0,0.01,0.04,0,0,0,0,Normal
12780,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,262,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.05,0,0,0,0,1,1,Attack
12781,0,tcp,http,SF,253,326,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
12782,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.03,0,0.95,1,0,1,0,255,1,0,1,0,0,0.02,0,0.96,1,Attack
12783,0,tcp,http,SF,319,1672,0,0,0,1,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,194,255,1,0,0.01,0.03,0,0,0,0,Normal
12784,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,278,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.07,0,0,0,0,0.99,1,Attack
12785,0,tcp,http,SF,170,6778,0,0,0,1,0,0,0,0,0,0,0,8,31,0,0,0,0,1,0,0.13,255,255,1,0,0,0,0,0,0,0,Normal
12786,0,tcp,http,SF,296,1856,0,0,0,1,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
12787,0,tcp,finger,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,277,5,0,0,1,1,0.02,0.06,0,255,5,0.02,0.06,0,0,0,0,1,1,Attack
12788,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,107,3,0,0,1,1,0.03,0.07,0,255,3,0.01,0.07,0,0,0,0,1,1,Attack
12789,0,tcp,http,SF,202,762,0,0,0,1,0,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
12790,0,tcp,http,SF,284,124,0,0,0,1,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,204,255,1,0,0,0.02,0,0,0,0,Normal
12791,0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,485,485,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,Attack
12792,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,108,11,0,0,1,1,0.1,0.06,0,255,11,0.04,0.05,0,0,0.29,0,0.71,1,Attack
12793,5,tcp,pop_3,SF,32,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,240,0.94,0.02,0,0,0,0,0.02,0,Attack
12794,0,udp,private,SF,46,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,254,1,0.01,0.02,0,0,0,0,0,Attack
12795,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,84,11,0,0,0,0,0.13,0.46,0,255,17,0.07,0.59,0.91,0,0,0,0.09,0,Normal
12796,282,tcp,ftp,SF,162,599,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,33,0.13,0.03,0,0,0.38,0,0.02,0,Attack
12797,0,tcp,pop_3,RSTO,0,36,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,1,0.67,0.33,1,1,102,51,0.25,0.05,0.01,0.04,0,0,0.89,1,Attack
12798,0,tcp,http,SF,230,307,0,0,0,1,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,Normal
12799,2088,tcp,http,RSTR,72564,0,0,0,0,1,0,0,0,0,0,0,0,10,10,0.1,0.1,0.9,0.9,1,0,0,255,238,0.93,0.01,0,0,0,0,0.21,0.22,Attack
12800,0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,0,0,1,0,1,4,42,1,0,1,0.29,0,0,0,0,Attack
12801,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,59,61,1,0,1,0.03,0,0,0,0,Attack
12802,60,tcp,telnet,S3,120,188,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,254,1,0.01,0,0,0.02,0.02,0.02,0.02,Attack
12803,0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,1,0.06,1,0.94,0,0,1,0,255,1,0,1,0,0,0.05,1,0.95,0,Attack
12804,0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,1,1,0.25,1,1,11,51,0.18,0.45,0.09,0.06,0,0,0.73,1,Attack
12805,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,241,3,0,0,1,1,0.01,0.07,0,255,3,0.01,0.07,0,0,0,0,1,1,Attack
12806,0,tcp,link,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,263,10,0.02,0,0.98,1,0.04,0.06,0,255,10,0.04,0.06,0,0,0.02,0,0.98,1,Attack
12807,0,udp,private,SF,55,56,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.85,0,0,0,0,0,Normal
12808,0,tcp,http,SF,307,415,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
12809,282,tcp,ftp,SF,162,597,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,93,0.36,0.03,0,0,0.02,0,0.01,0,Attack
12810,0,udp,other,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0.04,0.48,0,255,1,0,0.47,0.93,0,0,0,0.07,0,Attack
12811,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,39,0.15,0.02,0,0,0,0,0.13,0.82,Attack
12812,0,tcp,http,SF,207,8326,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,83,182,1,0,0.01,0.03,0,0,0,0,Normal
12813,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,15,0.82,0.8,0.18,0.2,0.13,0.06,0,255,15,0.06,0.05,0,0,0.64,0.8,0.36,0.2,Attack
12814,0,tcp,http,SF,226,771,0,0,0,1,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,69,255,1,0,0.01,0.03,0,0,0,0,Normal
12815,288,tcp,ftp,SF,156,595,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,18,0.07,0.93,0,0,0,0.06,0.92,0,Attack
12816,0,tcp,http,SF,285,3402,0,0,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,21,247,1,0,0.05,0.03,0,0,0,0,Normal
12817,0,tcp,login,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,138,20,0,0,1,1,0.14,0.05,0,255,20,0.08,0.06,0,0,0,0,1,1,Attack
12818,0,tcp,http,SF,281,759,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0.33,156,255,1,0,0.01,0.01,0,0,0,0,Normal
12819,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,275,11,0,0,1,1,0.04,0.06,0,255,11,0.04,0.05,0,0,0,0,1,1,Attack
12820,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,237,236,1,0.01,0,0,0,0,0,0,Normal
12821,0,tcp,http,SF,216,1914,0,0,0,1,0,0,0,0,0,0,0,16,18,0,0,0,0,1,0,0.17,54,255,1,0,0.02,0.02,0,0,0,0,Normal
12822,0,tcp,http,SF,159,484,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,45,255,1,0,0.02,0.02,0,0,0,0,Normal
12823,0,tcp,http,SF,211,8412,0,0,0,1,0,0,0,0,0,0,0,14,29,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,Normal
12824,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,223,17,0,0,1,1,0.08,0.06,0,255,17,0.07,0.06,0,0,0,0,1,1,Attack
12825,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.09,0,0.91,1,0,1,0,255,1,0,1,0,0,0,0,1,1,Attack
12826,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,17,1,1,0,0,0.06,0.06,0,255,17,0.07,0.06,0,0,1,1,0,0,Attack
12827,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,6,6,1,0,1,0,0,0,0,0,Attack
12828,0,tcp,http,SF,210,3978,0,0,0,1,0,0,0,0,0,0,0,2,46,0,0,0,0,1,0,0.04,19,245,1,0,0.05,0.03,0,0,0,0,Normal
12829,0,tcp,ftp,SF,26,157,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,214,104,0.49,0.03,0,0,0,0,0,0,Attack
12830,0,tcp,http,SF,309,2741,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0.29,24,255,1,0,0.04,0.05,0,0.01,0,0,Normal
12831,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,1,1,0,0,1,0,0,255,255,1,0,0,0,0.35,0.35,0.64,0.64,Attack
12832,0,tcp,http,SF,54540,8314,0,2,0,1,1,0,0,0,0,0,0,4,22,0,0,0,0,1,0,0.09,255,242,0.95,0.01,0,0,0,0,0.06,0.06,Attack
12833,0,tcp,http,SF,353,1550,0,0,0,1,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,162,255,1,0,0.01,0.03,0,0,0,0,Normal
12834,0,tcp,link,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,258,14,0,0,1,1,0.05,0.07,0,255,14,0.05,0.07,0,0,0,0,1,1,Attack
12835,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1,0.24,0,0.73,1,0.01,1,0,255,1,0,0.44,0,0,0.18,0,0.74,1,Attack
12836,1,tcp,smtp,SF,1387,331,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,162,167,0.77,0.03,0.01,0.01,0,0,0.02,0.05,Normal
12837,0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.5,1,0.5,1,1,255,47,0.18,0.02,0,0,0,0,0.66,0.98,Attack
12838,4,tcp,pop_3,SF,27,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,227,0.89,0.02,0,0,0,0,0.02,0,Attack
12839,0,udp,domain_u,SF,44,77,0,0,0,0,0,0,0,0,0,0,0,208,206,0,0,0,0,0.99,0.01,0,255,254,1,0.01,0,0,0,0,0,0,Normal
12840,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0.4,0,0.2,1,0,0.8,37,86,0.35,0.08,0.03,0.03,1,1,0,0,Attack
12841,4,tcp,pop_3,SF,28,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,128,113,0.88,0.02,0.01,0.02,0,0,0.08,0,Attack
